1,-15.52618100,123.15489000,YADL
1,-18.69724042,138.52314884,YALG
1,38.64589171,-077.53402421,VA71
1,12.82641700,045.01475000,OYAA
1,-21.64195266,-047.47435408,SDRD
1,41.18714475,-120.95715605,CA01
1,44.60198888,-073.85687103,NY17
1,44.38020800,-074.21327500,KSLK
1,37.72403100,038.45815800,LTCP
1,03.33938300,031.75963300,HUAJ
1,42.35012336,-088.63481945,8IL0
1,38.30657800,027.15271900,LTBJ
1,33.57191728,-107.90344736,NM37
1,-10.57897800,-038.09339700,SNAH
1,38.87538418,-091.29996435,6M3
1,01.40255300,099.42467500,WIME
1,61.26070300,011.67072200,EN01
1,-08.30137337,-055.11868122,SSXN
1,40.38758829,-075.01749480,38PA
1,33.75967014,-083.65021891,1GA9
1,27.34176084,-080.52685577,FD88
1,-16.90827864,-047.71184010,SJCN
1,-11.83680676,-046.26840393,SWMA
1,-22.97842775,-051.55349525,SJTL
1,-14.64222789,-057.50613752,SWKM
1,-13.55686579,-058.86311695,SJIE
1,33.21436700,-096.74194200,T31
1,32.08311874,-095.45732867,TS96
1,33.30104864,-096.86410748,TX54
1,38.52775591,-090.05829876,7IS2
1,42.84022235,-088.06958541,1WI6
1,40.85959832,-080.54064732,55OI
1,41.43439604,-088.25100262,IL58
1,42.07453264,-088.62874673,30IS
1,41.04504605,-081.94014762,2OI4
1,43.11055289,-088.16163233,76C
1,39.35275774,-087.37769703,5II9
1,34.98992786,-080.75169403,NC21
1,-18.80689073,-052.60445817,SSXW
1,-18.12930032,-049.79765629,SIQQ
1,-09.86178237,-056.00556848,SJPP
1,34.41919684,-103.13418509,NM42
1,00.98947659,-051.12315253,SNXE
1,30.88317824,-098.41721029,89TX
1,30.84542137,-085.28448763,69FD
1,40.88322803,-095.48636368,1IA6
1,45.40724450,-093.38498286,MN98
1,38.99912554,-085.74876158,45IN
1,-13.62790900,-057.90146446,SJKA
1,-10.90100729,-037.08698149,SNAU
1,-28.24678408,-052.52049722,SSAQ
1,-31.65661673,-064.39506893,SA37
1,-34.73066145,-058.59906986,SADS
1,-35.74937872,-058.46310165,SA1L
1,-28.66122516,-053.61219028,SSAK
1,-21.28187364,-050.33080722,SDBI
1,-31.33062735,-054.13456939,SSCE
1,-07.17909812,-035.99382405,SNKB
1,-29.67960372,-050.98293660,SSBZ
1,-09.58583202,-035.76101914,SNGS
1,-20.48487231,-055.77340247,SSHA
1,-29.14625501,-051.54104157,SSBG
1,-30.04964422,-051.45190175,SIXE
1,-25.36664912,-054.47457300,SSAF
1,-26.31982847,-049.52607513,SSRN
1,-27.61573601,-048.67361902,SSKT
1,-30.82293798,-055.57970785,SSDM
1,-21.64190215,-046.93835248,SIPA
1,-22.74526900,-043.46614700,SDNY
1,39.57623100,003.12399300,LEVB
1,42.20047704,-093.63827944,IA54
1,-16.62295300,-049.35394400,SWNV
1,-30.21111490,-052.44215901,SJGF
1,54.85565278,010.45326944,EKAE
1,41.00608900,-074.73934200,12N
1,-21.55939211,-048.80155872,SWXD
1,42.27083412,-088.57505607,66IL
1,-13.50868902,-055.15238936,SIUB
1,-30.54487190,-050.47149004,SIQI
1,30.20410369,-092.81269332,LS72
1,-31.29031031,-054.15655497,SJXA
1,-34.55415947,-058.42525655,SABE
1,-32.85745457,-068.87098289,SAMQ
1,-28.71802264,-055.99503801,SJGH
1,-33.06644449,151.64168593,YPEC
1,42.38622450,013.30893329,LIAP
1,-20.26496472,-042.18363891,SNJM
1,-22.97445000,-046.54049200,SDBP
1,-22.97483843,-046.54121369,SBBP
1,-27.17561661,-048.63288667,SDYS
1,-15.67895427,-047.77376812,SDNT
1,-03.70208439,-056.05659102,SJGA
1,10.41573900,-083.61104200,MRAO
1,41.96839132,-088.49174834,36IL
1,46.61698471,-095.65628871,MN89
1,-03.17080626,-052.19460869,SNZE
1,-07.72542461,-037.62329530,SNTB
1,-25.52212800,-049.18285300,SBCT
1,-08.61515996,-040.99926965,SNTG
1,42.71840198,-110.94212199,KAFO
1,-09.19194651,160.94687097,AGAF
1,38.73725300,030.58782800,LTAH
1,41.60399826,-102.82825782,NE19
1,26.07724200,-097.53705400,79TX
1,29.05821466,-095.96278209,7TS9
1,30.22459746,-092.77457852,LS18
1,46.58073139,-096.51243255,94MN
1,-20.02050000,013.73180000,FY02
1,30.32302311,-009.42820249,GMAD
1,-04.02442307,137.95195885,WXY6
1,23.89725800,091.24125800,VEAT
1,47.55487913,010.27252399,ED01
1,10.81890300,072.17261400,VOAT
1,39.97370624,046.99519759,UDYA
1,30.76896100,020.18854700,HL58
1,44.17770300,000.58042800,LFBA
1,-29.28768593,018.80625938,FAAG
1,45.77589654,-095.26310246,MN04
1,30.75236100,049.66849400,OIAG
1,41.07008943,-084.09087022,51OH
1,55.81298294,-112.51990327,FD2
1,-24.19762175,151.88915377,YAWT
1,-12.14010233,142.14558441,YAGN
1,27.14941700,077.95150000,VIAG
1,39.66324400,043.02408300,LTCO
1,28.93182992,-099.08210256,XS42
1,-12.50468222,-055.69801911,SJSS
1,38.60273300,021.33395300,LGAG
1,-21.22111582,-047.87766014,SIHW
1,-14.77187358,-060.03422047,SWBW
1,36.34000000,-120.24750000,5CA7
1,-13.44131018,-054.27889282,SIZU
1,-16.48543217,-054.66926428,SWAF
1,-07.64225096,-056.78964503,SJRJ
1,-02.52327321,-048.75744596,SNTP
1,-16.46822041,-054.71547184,SDRO
1,-21.35380528,-046.25235468,SNMF
1,-03.50755214,-056.31832206,SDUA
1,-19.84314382,-049.69327538,SJSF
1,-10.72970373,-054.53595922,SWHE
1,-09.51773297,-061.25443466,SNLJ
1,-13.53461900,-053.44142973,SIZS
1,-09.71144542,-061.04773227,SNLK
1,-10.14265250,-060.65677028,SWAH
1,-09.97757568,-056.20920854,SNOL
1,-28.38148012,-052.88124003,SSYQ
1,-10.14763159,-060.54453973,SWQH
1,-09.23596350,-050.92964633,SJRK
1,-10.89356193,-055.56941788,SWNF
1,-13.87530915,-060.09719565,SJHU
1,-11.36040368,-058.11902999,SWZA
1,-06.77661166,-045.89700037,SIUL
1,-09.50280084,-040.37379482,SNAV
1,-06.38867200,-056.28731127,SILS
1,-37.99656564,-072.25099715,SCKO
1,32.95191741,-116.29677318,L54
1,34.49970300,-118.31924700,L70
1,04.62020496,-060.28127022,SJYE
1,31.25910000,-109.60931700,MM65
1,31.24571400,-109.62961900,MM75
1,18.48995000,-067.14535600,TJBQ
1,26.32281100,-099.54956400,MMAL
1,26.30031100,-099.55267500,MM44
1,-15.76011087,-058.80298714,SJXB
1,08.30963600,-073.35894200,SKOC
1,-19.32054173,-047.55726373,SJQL
1,-27.21553653,-053.27454241,SJXH
1,-01.26851202,-053.26450641,SWIV
1,26.59246077,127.24263219,RORA
1,30.62711575,-083.28692541,7FD9
1,33.87252590,-114.52735405,1CA4
1,-14.42990000,-146.26237200,NTHE
1,37.38864503,-120.93191809,CL84
1,38.83322775,-090.95119415,66MO
1,23.06600300,072.62265300,VAAH
1,64.89679940,025.74845425,EFAH
1,53.70057027,009.73983704,EDHO
1,31.34602500,048.74716700,OIAW
1,-04.33086432,137.83258100,WX03
1,47.52956620,014.12420839,LOXA
1,34.17123301,-083.73200262,85GA
1,33.64607200,-081.69578100,KAIK
1,-22.64654044,133.34450549,YALR
1,36.17790232,005.31376855,DAAS
1,35.52691100,002.86080300,DAAQ
1,30.31234400,-095.03081400,06TE
