38.516017,-100.667394,10239
39.596147,-98.864689,10241
40.241694,-99.053139,10242
40.684706,-99.044503,10243
41.139369,-99.035114,10244
41.346675,-99.030811,10245
42.358028,-99.312636,10247
42.403306,-99.350303,10248
42.855556,-99.730169,10249
43.925433,-101.424944,10250
39.108383,-109.763239,10251
35.486628,-119.629956,10254
10,-25,1025N
34.323364,-117.042333,10262
33.944644,-115.833131,10263
33.526781,-114.000769,10264
32.775572,-114.000764,10265
36.083925,-112.400344,10268
35.877986,-112.412425,10269
35.402475,-112.417867,10271
35.400808,-112.440203,10272
35.113453,-113.220006,10273
34.750314,-113.872969,10274
34.292986,-114.000775,10275
34.159628,-114.000775,10276
35.513433,-113.955422,10277
34.271194,-112.305108,10282
32.553928,-111.369139,10284
35.316194,-111.31425,10287
33.2189,-108.163714,10288
33.546422,-108.066383,10290
31.849742,-106.735547,10291
32.283731,-106.8987,10292
34.146203,-107.055367,10293
34.400147,-106.988281,10295
34.741833,-106.314519,10296
34.948911,-106.051519,10297
35.788361,-106.499889,10298
35.862158,-107.423908,10299
35.866519,-107.407075,10300
36.134686,-106.350556,10302
35.093583,-105.866556,10306
36.480006,-104.920667,10307
36.127742,-106.378503,10308
10,-30,1030N
30.878878,-102.260633,10310
31.888375,-103.623131,10311
32.583972,-103.904139,10312
34.494139,-102.868806,10313
34.498556,-102.861917,10314
36.450806,-102.825806,10315
36.739217,-101.9395,10316
36.738694,-103.099278,10317
36.767578,-103.043094,10318
36.757028,-103.116806,10319
37.158611,-102.274028,10320
37.028889,-103.377667,10321
37.355181,-102.432994,10322
34.460933,-102.507703,10323
34.516944,-101.206917,10324
34.746306,-100.447667,10325
35.302528,-100.021028,10326
36.004222,-100.447417,10328
34.398039,-109.824772,10330
36.902436,-102.069339,10331
34.76175,-101.373556,10332
34.868361,-100.755694,10333
34.951414,-100.259894,10334
31.087303,-101.091,10335
35.827628,-99.587161,10338
35.818822,-98.650803,10339
10,-33,1033N
35.744128,-98.479572,10340
35.657797,-99.126453,10341
31.385078,-99.310775,10345
31.390583,-98.202222,10346
10,-34,1034N
31.887556,-97.961444,10353
31.434444,-96.070056,10354
31.299083,-96.431861,10355
31.206583,-97.362444,10356
35.91775,-95.909944,10357
35.863569,-97.840883,10358
10,-35,1035N
35.476922,-97.357811,10360
35.516178,-95.000231,10362
35.062819,-94.997956,10363
33.396444,-94.691583,10366
31.563917,-94.357278,10369
31.485786,-95.692536,10370
34.1283,-93.727878,10371
33.894667,-93.083472,10373
33.507919,-92.564628,10375
32.638442,-91.792444,10376
31.559194,-93.319611,10377
35.204111,-98.663258,10378
30.474639,-98.862472,10381
28.441522,-98.147339,10384
30.59175,-96.169444,10390
31.255789,-92.962322,10392
31.646972,-90.261172,10393
30.7366,-91.676281,10394
31.628639,-89.825242,10397
31.518828,-88.111256,10398
31.211036,-89.493817,10399
31.050067,-88.258422,10400
30.966486,-87.651958,10403
30.767908,-87.700211,10404
28.821889,-88.008056,10405
28.697764,-88.006572,10406
40.182694,-96.288789,10408
39.97925,-96.400667,10409
42.595064,-95.244883,10413
42.435397,-95.01935,10414
41.976456,-94.380717,10415
41.819542,-95.371608,10416
41.832097,-95.430639,10417
41.435056,-95.587778,10418
41.050719,-95.803033,10419
41.066528,-95.681639,10420
40.210472,-95.220972,10421
42.571086,-93.432428,10425
41.327111,-93.506278,10426
41.303611,-93.718389,10427
40.645083,-92.637861,10429
42.961761,-91.490336,10430
43.130203,-91.321883,10432
43.523639,-90.925044,10433
43.752306,-90.695694,10434
44.154658,-89.902681,10435
44.186753,-89.356839,10437
40.613708,-91.228286,10440
40.305347,-90.476486,10441
42.453528,-88.736389,10444
42.287361,-88.847917,10445
42.073833,-88.990319,10447
41.579972,-88.036222,10448
41.54625,-88.040611,10449
41.168781,-88.540786,10450
41.16975,-88.089306,10451
40.797978,-88.756397,10452
40.001086,-88.438003,10453
44.341653,-88.208436,10454
41.604833,-87.822972,10457
41.545639,-87.81075,10458
41.626861,-87.631083,10459
-10,45,1045S
41.544583,-87.587194,10460
41.366306,-87.492556,10461
41.16925,-87.7335,10462
41.167728,-87.387253,10463
40.000036,-87.443819,10466
43.489917,-85.852444,10467
43.209028,-85.922778,10471
43.170528,-85.932389,10472
43.231753,-85.000011,10473
43.089,-85,10474
42.793864,-85.49285,10475
42.707556,-85,10476
42.611639,-85,10477
42.447333,-85,10478
42.037722,-85,10479
41.778417,-84.759667,10480
41.919583,-84.867333,10481
41.483806,-84.734,10483
40.973519,-84.700736,10484
40.826464,-84.689708,10485
40.001297,-89.522267,10487
41.488222,-88.048139,10488
44.758911,-97.763725,10489
